code,name,1901-07,1902-07,1903-07,1904-07,1905-07,1906-07,1907-07,1908-07,1909-07,1910-07,1911-07,1912-07,1913-07,1914-07,1915-07,1916-07,1917-07,1918-07,1919-07,1920-07,1921-07,1922-07,1923-07,1924-07,1925-07,1926-07,1927-07,1928-07,1929-07,1930-07,1931-07,1932-07,1933-07,1934-07,1935-07,1936-07,1937-07,1938-07,1939-07,1940-07,1941-07,1942-07,1943-07,1944-07,1945-07,1946-07,1947-07,1948-07,1949-07,1950-07,1951-07,1952-07,1953-07,1954-07,1955-07,1956-07,1957-07,1958-07,1959-07,1960-07,1961-07,1962-07,1963-07,1964-07,1965-07,1966-07,1967-07,1968-07,1969-07,1970-07,1971-07,1972-07,1973-07,1974-07,1975-07,1976-07,1977-07,1978-07,1979-07,1980-07,1981-07,1982-07,1983-07,1984-07,1985-07,1986-07,1987-07,1988-07,1989-07,1990-07,1991-07,1992-07,1993-07,1994-07,1995-07,1996-07,1997-07,1998-07,1999-07,2000-07,2001-07,2002-07,2003-07,2004-07,2005-07,2006-07,2007-07,2008-07,2009-07,2010-07,2011-07,2012-07,2013-07,2014-07,2015-07,2016-07,2017-07,2018-07,2019-07,2020-07,2021-07,2022-07
IND.1152,Andhra Pradesh,727.38,882.48,1231.78,622.72,685.02,852.84,668.32,694.36,720.02,995.17,703.5,807.59,718.72,799.96,1041.27,1090.56,1131.05,697.65,931.42,659.22,848.08,739.68,648.66,813.8,1022.94,685.22,864.39,860.28,781.5,1073.08,907.14,829.69,907.81,748.6,716.01,940.81,770.33,897.28,876.6,955.74,752.67,633.29,904.82,956.5,787.01,967.34,879.64,761.11,1004.93,751.17,790.44,716.62,850.2,880.73,984.07,1184.7,787.27,996.0,890.24,828.35,930.57,1119.22,904.36,917.88,685.56,965.33,773.5,721.2,1021.31,885.97,810.3,801.22,768.6,814.3,1044.5,865.95,940.29,1049.97,863.52,784.98,902.51,738.86,1011.23,651.71,826.53,828.67,853.44,993.55,925.33,1007.36,986.0,819.62,776.86,890.37,1111.35,997.42,966.31,1001.03,720.55,924.14,831.08,729.44,788.62,816.27,1113.66,1075.39,901.37,953.87,809.04,1305.68,794.21,905.19,1021.33,867.14,928.64,881.31,940.46,801.8,999.31,1060.61,1125.39,1125.42
IND.11520,Madhya Pradesh,984.47,869.97,1128.13,869.4,868.22,1179.15,869.48,1102.99,1038.45,1133.78,867.34,979.28,951.84,1050.79,1054.45,1280.92,1306.67,693.62,1289.06,779.18,1003.15,1072.44,1163.59,1072.92,1009.92,1188.23,1035.0,993.24,984.02,989.38,1303.8,1104.31,1369.74,1342.87,1165.94,1131.99,1174.93,1206.65,1020.74,1205.72,845.87,1333.06,1024.76,1472.8,1232.72,1171.56,1340.26,1245.74,1218.81,967.4,929.19,824.9,940.28,1130.85,1354.66,1282.03,962.3,1215.52,1327.95,1111.78,1392.48,1220.47,1127.51,1074.4,752.63,851.21,1122.75,954.86,1128.24,1317.85,1146.87,800.63,1347.8,954.29,1205.64,1066.18,1168.31,1206.22,1017.77,1007.51,1103.91,941.42,1206.25,931.34,1079.0,955.96,858.05,1036.84,822.62,1382.16,853.53,796.01,898.6,1330.76,1108.44,1066.8,1029.21,1041.68,1198.28,868.45,942.62,805.42,1016.82,916.3,977.65,1176.91,929.16,1006.27,932.35,958.87,1192.4,1080.71,1573.64,1040.54,1059.51,1260.32,971.65,1021.29,1545.79,1082.96,1127.97,1475.25
IND.11521,Maharashtra,1103.65,1059.98,1346.84,827.87,896.58,1156.73,1190.83,1154.38,1150.4,1334.0,906.88,1071.59,1135.86,1403.13,1289.25,1503.99,1334.65,652.75,1201.77,732.6,1088.37,1065.39,1051.24,1069.21,935.74,1208.56,1156.09,1177.05,994.87,1057.95,1451.85,1331.5,1540.28,1279.17,1169.6,1098.66,1202.1,1447.72,1015.77,1322.85,879.5,1257.43,1193.71,1382.79,1209.12,1289.17,1268.8,1240.16,1259.3,1053.51,1027.88,914.59,1258.89,1373.29,1486.78,1464.81,1175.35,1343.62,1498.76,1103.48,1475.31,1276.57,1255.68,1266.22,1108.97,1053.65,1200.29,1018.8,1242.7,1383.15,1016.93,686.81,1293.03,1099.55,1482.31,1192.73,1166.55,1155.84,1247.2,1125.78,1391.2,1011.38,1503.76,1025.72,991.49,945.62,1024.5,1513.31,1083.37,1349.06,944.38,1061.58,1208.03,1374.03,1220.32,1187.69,1200.32,1227.44,1131.87,1053.49,931.96,874.04,978.06,1161.17,1487.35,1609.36,1311.35,1169.09,1303.73,1667.53,1317.28,1078.86,1408.56,1238.61,1063.65,1282.26,1225.96,1021.85,1765.52,1629.47,1350.41,1553.64
IND.11522,Manipur,1990.59,1798.92,1937.97,1868.41,2030.1,1828.36,1634.28,1865.25,1806.6,2110.26,2333.44,1937.33,2201.01,1773.77,2198.19,1980.21,1988.83,1790.18,1970.93,1808.48,2101.31,1927.18,1918.09,2136.41,1842.98,1754.66,2191.57,1866.74,2002.27,1991.99,1738.19,2100.63,1693.08,2270.9,1852.62,1997.48,1672.62,2197.47,1907.69,2059.71,2136.63,1835.16,1995.67,1677.74,1921.08,2074.17,2208.99,2146.53,2144.12,1838.51,2272.91,2135.65,2077.36,1888.3,2089.64,1982.59,1678.58,1778.12,2090.69,1690.86,1719.44,1635.97,1716.32,2098.21,1783.98,1885.77,1705.96,1905.11,1750.48,2332.86,1531.04,1495.03,2107.86,2112.78,1937.36,1892.01,1976.9,1537.85,1898.25,1667.57,1800.08,1783.53,1941.31,1877.4,1803.47,1816.55,2132.98,2370.64,1697.79,2126.47,2028.57,1625.33,2060.98,1627.21,1846.22,1729.39,1734.62,2016.94,1714.86,1963.49,1824.91,1772.96,1667.31,1857.43,1502.38,1542.89,1844.72,1735.54,1574.02,1917.81,1560.8,1794.66,1581.73,1432.5,1803.65,1663.24,1993.98,1482.85,1559.69,1828.47,1450.86,1675.71
IND.11523,Meghalaya,4099.43,3833.33,4281.89,4065.97,4616.29,3685.42,3310.79,4190.38,3857.92,4602.88,5533.22,3989.59,4783.15,4008.36,5000.71,4059.08,4256.26,4156.57,4323.43,4002.81,4631.83,4359.98,3878.38,5046.07,4157.88,3596.34,5094.93,3833.35,4442.95,4036.34,3737.21,4382.52,3654.34,5432.84,3993.17,4468.72,3678.4,5133.99,4023.92,4639.57,4932.49,4128.63,4367.34,3351.48,4151.52,4523.85,4884.24,4941.14,4961.61,3898.91,4951.63,4987.27,4628.8,4183.22,4370.78,4696.9,3562.83,3526.46,4481.77,3696.8,3373.72,3465.22,3860.64,4371.62,3869.07,3901.76,3608.67,4141.69,3814.66,5064.88,3088.73,3228.1,4625.46,4619.65,4185.08,4103.53,4209.61,3646.93,4226.2,3590.22,3798.38,3931.02,4152.44,4881.65,3962.3,4010.29,4798.33,5512.75,3630.09,4471.25,4366.32,3435.47,4725.24,3146.89,4201.92,3599.3,3523.79,4303.97,4039.12,4284.58,4151.87,3747.07,3667.17,3632.14,3143.55,2904.78,3795.76,3693.51,2958.61,4167.13,2875.93,3497.57,3359.61,3109.24,4041.86,3448.06,4345.55,2985.47,3345.42,4208.96,3123.66,3448.6
IND.11524,Mizoram,2871.3,2662.47,2760.12,2827.18,3048.94,2577.27,2412.03,2847.45,2614.83,3052.97,3392.1,2802.63,3195.83,2750.8,3241.52,2825.3,2848.53,2732.16,3090.64,2690.83,2900.39,3111.02,2759.88,3293.43,2900.73,2612.8,3219.89,2849.21,2953.64,2785.31,2366.59,3103.87,2448.24,3212.9,2807.7,2842.16,2442.49,3343.26,2883.04,3065.94,3166.96,2682.69,2852.01,2422.29,2721.89,3051.2,3452.25,2880.87,3273.74,2733.18,3356.44,3242.56,3057.06,2696.41,3040.41,2843.72,2147.38,2322.48,3178.24,2467.35,3326.9,2328.94,2358.4,3072.11,2720.71,2699.02,2503.79,3014.04,2683.5,3124.97,2114.47,1878.08,2820.53,3092.24,2551.65,2883.3,2648.46,2210.93,2483.87,2411.99,3028.1,2528.7,3085.36,2814.89,2694.13,2508.61,3206.42,3053.74,2213.01,3014.77,2870.1,1923.87,2950.76,2177.2,2478.01,2426.86,2583.27,2910.93,2743.28,2804.47,2495.55,2543.25,2352.85,2563.5,2150.8,2168.24,2569.13,2293.49,2094.42,2461.54,2326.63,2418.52,2152.33,1901.99,2720.09,2268.15,3039.55,2070.9,2234.51,2526.75,2202.92,2018.51
IND.11525,Nagaland,1953.04,1982.4,1967.4,1757.67,1909.27,1806.72,1655.22,1993.64,1803.68,2118.11,2329.06,1974.31,2175.63,1703.12,2253.48,1916.52,1987.72,1862.08,2025.5,1720.06,2233.4,1905.2,1904.82,2257.24,1905.76,1806.57,2281.64,2013.96,1927.88,2013.08,1925.25,2139.36,1753.35,2238.69,1930.91,2046.52,1636.85,2245.03,1766.93,1904.38,2021.36,1851.9,2021.62,1748.58,1999.24,1976.14,2194.76,2306.46,2123.24,1946.17,2134.42,2029.8,2044.5,1993.29,2027.57,1849.81,1766.38,1904.08,2018.52,1655.67,1660.39,1742.69,1769.22,2008.19,1774.66,1984.16,1632.32,1837.52,1713.16,2318.38,1782.35,1550.23,2116.69,2018.1,1945.39,1654.97,2077.2,1657.42,1844.84,1774.12,1766.2,1699.79,1887.3,1799.76,1740.22,1791.71,1995.62,2416.82,1763.75,2122.93,2180.3,1765.49,2081.38,1663.93,2001.16,1827.97,1734.91,2101.1,1728.28,1955.21,1929.8,1794.5,1725.22,1926.82,1603.36,1610.27,1901.36,1985.16,1662.36,2116.89,1566.58,1888.32,1800.38,1478.9,1873.73,1689.09,1915.08,1526.15,1607.8,1995.5,1335.58,1810.77
IND.11526,Odisha,1147.09,1311.0,1437.91,1231.69,1216.53,1323.14,1223.02,1351.48,1284.95,1576.37,1255.3,1250.82,1362.77,1374.83,1509.54,1425.02,1685.11,1140.81,1582.74,1138.6,1191.3,1351.32,1206.79,1210.5,1620.94,1554.0,1470.47,1544.73,1465.34,1339.25,1397.06,1252.94,1658.56,1428.59,1105.41,1834.16,1322.27,1352.12,1311.02,1514.71,1387.0,1269.85,1433.74,1470.75,1384.92,1576.35,1464.39,1363.51,1326.91,1209.28,1463.01,1284.65,1291.4,1344.95,1533.96,1875.28,1177.25,1448.66,1384.87,1280.75,1551.65,1374.98,1439.95,1407.5,1215.09,1178.03,1333.5,1381.68,1333.75,1527.13,1552.92,1164.8,1309.44,1240.55,1474.9,1377.44,1468.92,1486.07,1109.8,1476.98,1323.66,1293.98,1427.38,1352.96,1411.12,1591.04,1097.9,1363.39,1460.43,1660.13,1454.88,1355.16,1341.33,1320.21,1304.26,1054.22,1443.92,1527.6,1353.15,1067.81,1392.55,1266.21,1530.48,1240.72,1448.88,1627.78,1440.58,1528.52,1223.07,1546.36,1379.09,1434.45,1397.74,1445.29,1298.67,1468.93,1431.42,1557.58,1747.26,1534.79,1524.06,1518.57
IND.11527,Puducherry,1239.5,1536.43,1596.3,712.82,996.5,1385.94,1158.46,979.99,1131.32,1183.17,1063.03,1189.75,1397.88,1237.03,1252.72,1179.69,1213.7,1191.79,1398.94,1468.73,1276.64,1393.44,1102.64,1028.23,1454.59,1010.38,855.43,1298.7,1127.53,1494.07,1442.91,1427.38,1172.03,1112.15,1144.96,1134.09,1289.71,832.98,1366.15,1240.46,1331.57,990.95,1293.99,1443.45,874.3,1785.43,1060.13,1037.71,1021.96,916.76,965.27,927.56,1067.14,1203.38,1273.04,1326.02,1091.6,1063.51,1111.56,1283.04,1300.23,1164.85,1470.18,1207.58,1306.16,1601.79,1494.01,929.05,1310.91,1181.49,1222.88,1340.48,1080.16,748.7,1274.13,1269.8,1639.27,1516.04,1381.91,986.54,1318.0,878.9,1496.61,1185.51,1314.78,1161.49,1156.93,1528.12,1271.62,1234.29,1168.2,1139.21,1404.67,1200.85,1084.63,1230.53,1621.79,1436.29,1065.53,1323.25,1147.46,1187.54,1137.68,1360.7,1603.86,1225.11,1282.07,1721.35,1362.49,1608.99,1381.98,1107.11,1154.52,1152.77,2018.03,932.99,1432.02,1149.19,1233.65,1298.16,1916.17,1622.92
IND.11528,Punjab,605.57,506.37,637.16,594.83,571.95,684.42,570.29,838.52,949.95,712.41,551.06,617.08,564.91,866.66,554.5,712.74,1036.53,443.94,722.83,514.76,641.33,737.62,763.54,754.33,619.81,740.01,541.31,598.41,639.17,609.03,666.43,530.68,802.91,542.19,632.76,664.54,636.4,455.79,468.51,584.44,555.14,841.78,536.44,675.88,707.74,552.02,633.71,789.18,590.75,914.94,545.72,508.23,698.77,767.71,777.12,719.56,723.35,771.39,829.53,593.87,782.54,863.28,557.73,841.43,458.03,710.61,714.12,553.26,521.42,667.27,652.99,533.49,756.93,413.85,809.91,845.97,742.69,837.04,556.78,792.56,669.84,684.68,728.46,736.15,712.45,635.71,431.57,973.95,675.1,903.93,551.47,761.64,612.0,613.88,844.77,838.02,758.26,615.02,504.22,629.05,614.47,509.34,749.51,530.24,666.16,946.45,630.28,756.75,463.71,734.3,810.91,697.14,868.49,734.09,837.06,667.07,706.92,690.03,751.8,780.48,838.42,818.74
IND.11529,Rajasthan,312.89,366.66,474.98,359.61,226.77,458.48,382.94,680.74,568.17,460.48,251.82,468.08,377.66,486.34,257.1,604.58,828.77,207.43,531.66,398.53,481.15,417.42,444.55,584.15,316.99,616.49,479.4,416.1,385.33,404.25,525.16,442.91,659.21,550.11,479.58,384.23,476.24,349.29,286.04,402.61,334.81,631.65,469.65,606.7,642.52,527.05,492.88,425.92,457.82,547.9,309.48,419.46,398.58,513.13,582.08,647.27,434.54,526.83,659.68,378.38,606.83,452.27,432.96,497.04,336.37,405.21,574.44,305.12,359.05,545.09,528.34,334.58,600.56,382.02,712.27,550.86,632.76,580.72,411.78,374.83,450.8,490.69,572.39,397.86,399.15,395.79,259.23,496.54,380.19,498.1,311.76,392.16,462.89,576.98,541.04,588.27,483.26,473.01,342.46,363.43,473.39,209.89,506.35,375.89,422.67,449.08,451.2,461.18,363.03,584.67,510.69,494.3,640.86,447.01,531.53,557.47,467.89,455.79,645.69,485.0,504.85,674.95
IND.1153,Arunachal Pradesh,1829.75,2180.88,1885.07,1679.49,1533.2,1743.1,1732.55,2092.94,1846.57,2132.59,2111.21,1937.42,2075.95,1618.04,2233.47,1844.05,1970.36,1851.84,1910.8,1598.14,2322.64,1757.89,1919.98,2161.68,1961.53,1837.48,2198.05,2139.39,1814.53,1999.02,2155.79,2150.89,1804.76,1914.23,1924.89,2019.0,1580.86,2134.17,1692.32,1600.38,1831.85,1719.29,1936.72,1859.72,1983.82,1728.36,2197.37,2205.19,2056.68,1982.39,1774.08,1844.68,1810.28,1961.99,1984.99,1797.3,1834.21,1913.79,1996.93,1583.61,1829.79,1948.64,1724.27,1872.94,1752.36,1974.02,1525.41,1844.3,1655.97,1988.89,1783.44,1507.09,1983.74,1948.35,1748.55,1601.51,2076.35,1814.76,1683.5,1953.54,1653.72,1523.9,1636.68,1766.98,1799.62,1648.56,1723.31,2024.99,1759.87,2035.51,2125.35,1683.22,1973.64,1651.32,2035.36,1974.44,1790.64,2139.27,1799.45,2000.53,1874.76,1926.94,1740.36,2023.49,1610.27,1734.8,1927.78,1970.67,1619.19,2178.58,1558.68,1894.73,1870.39,1418.39,1797.6,1826.2,1859.62,1661.44,1641.6,1917.13,1297.39,1931.85
IND.11530,Sikkim,1329.4,1467.71,1363.66,1434.04,1626.01,1437.91,1380.24,1261.82,1412.26,1450.36,1568.77,1349.08,1621.23,1505.27,1637.68,1445.83,1442.47,1542.84,1323.08,1268.25,1433.83,1561.66,1307.69,1483.97,1525.86,1375.44,1364.45,1382.5,1464.6,1310.13,1413.77,1277.37,1448.03,1426.28,1295.61,1497.08,1474.94,1607.68,1366.13,1470.74,1404.63,1489.6,1461.53,1387.58,1511.75,1491.45,1477.47,1459.17,1423.51,1351.42,1271.13,1346.67,1447.33,1419.47,1445.76,1322.85,1069.38,1233.7,1328.49,1262.25,1328.82,1571.35,1505.64,1316.48,1189.68,1325.54,1132.1,1470.22,1238.62,1358.0,1596.93,1172.57,1644.35,1572.93,1526.2,1376.64,1422.52,1604.61,1371.7,1431.13,1314.2,1053.82,1280.3,1720.47,1455.9,1193.01,1452.13,1459.16,1384.68,1370.38,1438.57,1204.27,1259.42,1075.3,1227.36,1318.95,1435.89,1620.03,1766.53,1622.34,1574.07,1432.14,1483.12,1481.26,1196.37,1300.93,1405.92,1609.49,1153.29,1578.91,1641.68,1242.66,1384.49,1129.93,1334.83,1427.44,1383.94,1163.22,1350.92,1501.0,1246.81,1205.29
IND.11531,Tamil Nadu,1058.24,1248.17,1294.25,689.51,884.26,1044.27,975.57,870.16,1070.34,1156.66,916.85,1054.79,937.8,1000.38,1114.53,1065.71,1058.25,886.4,1116.98,1118.29,1110.73,1175.19,872.53,971.82,1148.9,866.2,859.66,984.63,1038.64,1250.49,1036.37,1188.56,1074.11,875.65,979.16,1004.71,1040.64,813.65,1164.46,1119.98,1056.03,930.51,1134.12,1166.77,799.41,1366.59,975.44,948.37,964.23,827.74,949.23,786.58,1065.61,1080.83,1134.49,1100.17,947.49,974.35,1020.1,1092.2,1060.72,1081.32,1140.22,1111.19,943.97,1281.58,1069.13,892.89,991.19,967.47,1101.19,1149.27,930.57,812.2,1085.21,968.94,1380.98,1100.3,1155.61,813.72,1139.0,751.07,1076.2,1025.43,1025.04,951.98,981.98,1231.76,1016.31,952.47,968.09,927.58,1095.41,981.55,921.26,948.76,1251.54,1222.73,928.8,1128.04,981.56,935.61,971.58,1161.66,1164.25,1049.91,1124.7,1326.42,1059.09,1288.31,1076.43,839.21,965.06,1030.85,1463.99,702.49,1157.62,967.97,1043.76,1085.59,1545.27,1360.77
IND.11532,Telangana,808.24,763.52,1360.82,699.4,780.23,948.18,785.1,996.76,805.06,1008.6,683.97,798.98,767.11,1088.18,1152.92,1256.89,1192.6,667.91,861.57,554.76,880.02,756.98,735.6,867.22,1004.39,737.93,937.99,959.74,738.9,845.51,1094.56,884.58,1150.79,875.68,906.89,1029.78,830.59,1149.96,724.4,944.61,619.99,855.52,898.85,949.39,998.46,858.48,1053.76,901.45,1071.3,874.59,908.28,717.25,1079.05,1004.27,1246.54,1139.22,965.51,1046.5,1160.45,846.83,1094.39,1192.07,1049.49,950.77,906.25,936.57,949.68,753.3,989.44,1113.77,772.46,582.37,996.47,841.6,1199.79,935.96,828.83,1268.2,828.9,879.04,1123.34,936.83,1294.89,743.66,795.47,873.34,894.6,1200.65,1119.54,1144.74,970.76,851.38,847.42,1036.72,1237.19,1092.46,918.09,1056.12,820.7,1110.45,936.28,801.56,878.84,801.83,1188.38,1178.15,995.42,1081.52,909.04,1423.86,836.18,1020.39,1165.07,869.55,882.44,1103.86,1048.18,859.94,1120.64,1208.55,1231.63,1247.79
IND.11533,Tripura,2778.32,2452.79,2646.41,2526.75,3031.34,2399.26,2133.21,2727.95,2496.13,2829.81,3329.49,2612.63,3103.43,2512.11,3072.79,2822.21,2685.57,2530.83,2868.49,2555.91,2798.53,2866.69,2514.8,3143.33,2638.12,2418.59,3096.93,2596.09,2734.05,2584.42,2323.4,2848.64,2359.04,3332.95,2457.45,2862.23,2267.75,3162.77,2580.06,2998.0,3195.73,2510.27,2758.86,2192.16,2591.28,2961.26,3281.27,2848.91,3234.22,2559.94,3162.55,3042.14,2979.69,2611.17,2788.43,2871.2,2053.13,2189.13,3105.19,2451.52,3023.51,2283.21,2256.8,2930.63,2462.51,2380.52,2411.06,2853.45,2412.75,3011.41,2004.64,1825.83,2791.14,2878.47,2303.52,2681.11,2539.32,2191.32,2396.72,2394.64,2773.4,2461.99,3152.0,2947.59,2593.77,2490.64,3032.33,2933.49,2027.75,2979.35,2808.61,1772.4,3005.9,2048.84,2369.15,2316.64,2358.18,2817.13,2484.78,2684.14,2471.72,2358.51,2192.8,2482.25,2029.28,1725.12,2454.76,2167.94,1972.11,2430.16,1814.5,2191.31,2057.5,1896.26,2627.42,2159.22,3015.67,1952.62,2095.56,2535.86,2058.72,1989.17
IND.11534,Uttar Pradesh,879.34,961.05,797.82,1135.76,788.27,965.25,810.45,984.03,1157.21,1031.15,968.42,908.95,805.16,1125.36,1103.78,1187.37,1333.57,780.03,1025.67,865.64,971.91,1185.78,1022.83,1166.47,1221.17,1009.51,1013.57,769.17,979.05,983.18,1065.19,878.3,1193.06,974.44,1016.18,1320.74,971.13,1076.76,990.42,905.53,737.12,1196.78,1043.76,1039.34,1073.16,1026.66,1096.81,1236.53,1172.27,1080.72,947.78,972.41,982.28,1009.27,1235.32,1217.29,959.15,1076.23,999.4,1045.0,1199.26,1150.59,1155.87,1093.87,834.44,817.79,1107.17,899.58,975.95,1182.81,1242.55,883.31,1169.2,858.66,1102.34,950.33,1008.65,1076.25,763.38,1122.35,1005.84,970.46,1065.08,893.02,1208.05,945.81,846.83,1011.67,926.86,1161.43,809.53,786.83,846.69,1055.87,925.24,1091.0,921.28,1053.36,1015.79,864.68,820.26,773.22,933.98,773.85,770.79,812.2,778.31,973.84,709.07,653.84,1181.1,1126.05,1169.69,823.18,910.65,1030.13,987.45,996.58,1053.62,906.73,1122.02,979.41
IND.11535,Uttarakhand,1164.57,988.61,903.73,1268.14,913.9,1218.05,963.52,1134.78,1511.66,1382.65,1107.13,1244.0,1012.28,1602.97,1237.9,1292.98,1761.66,785.06,1203.76,1108.78,1154.46,1424.17,1245.48,1440.42,1281.71,1233.19,1216.53,1001.81,992.13,1154.17,1120.63,957.38,1601.13,1179.69,1085.4,1592.57,1189.52,1046.05,906.44,1041.75,874.19,1455.45,1100.69,1124.76,1293.79,1088.6,1155.36,1239.24,1244.4,1382.63,1038.25,1050.49,1151.76,1272.54,1438.76,1255.95,1224.97,1307.04,1204.72,1137.02,1309.13,1288.67,1283.19,1217.2,957.05,1072.7,1175.44,1092.41,1174.5,1155.53,1502.57,1086.31,1260.1,893.13,1347.44,1164.09,1217.37,1303.67,944.75,1317.15,1102.5,1152.47,1368.66,996.31,1406.27,1140.7,915.14,1308.25,1153.07,1398.41,894.89,947.77,1167.22,1128.35,1162.59,1147.16,1112.1,1128.06,1024.42,1311.0,895.8,1032.7,1140.31,693.82,927.1,1029.32,925.83,933.22,840.8,1013.15,1275.81,1010.93,1295.61,990.99,1345.94,989.44,1394.56,1178.46,1278.19,939.49,1463.78,1133.05
IND.11536,West Bengal,1610.8,1753.99,1588.94,1754.76,1891.1,1592.0,1545.56,1754.58,1838.78,1802.0,1864.46,1581.08,2136.25,1754.33,1917.96,2064.06,1992.33,1729.45,1787.29,1698.03,1668.58,2011.82,1551.23,1784.94,1944.26,1803.09,1583.58,1923.43,1749.48,1581.92,1745.9,1554.74,2011.03,1746.94,1489.76,2044.75,1912.09,1707.4,1931.49,1747.38,2058.37,1878.11,1891.71,1707.4,1801.56,1877.36,1839.9,1820.23,1875.82,1704.11,1611.84,1745.88,1809.46,1679.72,1669.87,1968.15,1305.39,1479.31,2013.2,1604.65,1593.49,1583.47,1801.91,1692.5,1714.74,1393.1,1539.15,1842.41,1730.93,1942.4,2064.8,1321.73,1932.65,1920.96,1717.38,1661.99,1858.71,2040.98,1651.47,1693.45,1833.53,1388.33,1815.03,2152.02,1617.04,1867.63,1822.04,1901.62,1614.56,1953.36,1885.36,1494.98,1889.47,1411.14,1812.4,1592.79,1775.33,1884.27,1996.85,1739.26,1731.54,1846.1,1749.57,1671.99,1589.31,1808.04,2066.47,1885.25,1568.57,1725.59,1758.16,1495.41,1680.8,1486.64,1852.5,1720.13,1935.66,1405.6,1649.8,1923.07,1781.92,1400.91
IND.1154,Assam,2400.36,2400.88,2468.1,2281.41,2512.15,2219.99,2052.54,2474.75,2277.49,2654.86,3061.89,2425.89,2784.54,2223.77,2905.45,2426.62,2502.78,2362.13,2527.08,2230.15,2807.64,2435.47,2355.94,2856.57,2418.32,2179.66,2890.09,2399.17,2526.09,2429.92,2367.64,2670.13,2161.2,3034.09,2343.77,2617.73,2079.57,2870.15,2265.84,2562.24,2684.67,2405.92,2575.56,2068.02,2498.63,2542.79,2823.57,2929.26,2743.93,2329.06,2757.82,2726.45,2621.73,2479.31,2566.21,2529.11,2129.08,2259.38,2564.67,2068.62,2022.34,2262.32,2261.24,2422.78,2228.8,2380.2,2015.01,2391.22,2189.0,2862.58,2060.03,1887.88,2707.97,2554.88,2423.83,2176.06,2635.99,2191.36,2357.15,2216.15,2291.34,2115.04,2329.48,2552.62,2335.8,2370.71,2611.5,3027.36,2224.25,2670.87,2683.24,2132.69,2631.21,2019.55,2455.13,2229.74,2134.87,2588.34,2286.83,2552.36,2489.23,2246.19,2233.48,2343.58,2005.0,2040.58,2364.01,2443.12,1797.97,2593.06,1815.48,2186.52,2224.61,1865.78,2293.59,2034.44,2465.53,1787.89,2022.85,2455.54,1732.85,2193.0
IND.1155,Bihar,1008.31,1306.1,968.05,1434.95,1547.83,1288.63,1213.59,980.38,1412.61,1411.0,1466.05,1006.76,1619.44,1335.23,1558.01,1539.76,1435.55,1521.08,1231.98,1014.11,1249.73,1575.2,1124.46,1397.54,1460.59,1236.1,1084.67,1227.4,1358.43,1010.41,1277.87,1049.91,1391.33,1163.58,1180.18,1600.31,1418.09,1497.62,1398.65,1267.11,1316.93,1490.55,1380.02,1361.86,1402.61,1442.77,1244.76,1321.65,1526.6,1259.59,1143.16,1271.21,1326.68,1199.87,1229.2,1413.9,1021.96,1205.27,1093.96,1094.68,1112.46,1266.88,1340.64,1175.3,1286.21,1142.56,1053.95,1205.45,1218.21,1308.06,1591.37,972.92,1377.13,1429.67,1312.36,1207.78,1195.83,1385.87,1182.99,1108.27,1275.73,1000.7,1181.53,1395.84,1407.22,1143.66,1482.47,1206.27,1114.47,1204.97,1106.89,819.57,915.97,976.05,1065.46,1070.79,1165.05,1301.08,1354.43,1107.9,1245.9,1178.48,1209.05,1274.71,1028.51,1137.04,1182.98,1279.22,1010.71,1120.55,1457.66,1303.1,1258.59,812.91,1182.32,1306.24,1153.12,1107.49,1157.62,1313.01,1233.3,1167.84
IND.1156,Chandigarh,1117.6,878.4,928.7,1070.1,960.4,1155.3,916.0,1283.6,1549.0,1309.2,1001.9,1166.7,970.0,1520.8,1072.6,1163.8,1695.0,758.6,1250.3,959.6,1064.1,1321.2,1314.4,1356.9,1107.6,1224.1,981.8,956.5,972.9,1078.8,1045.9,883.4,1380.6,1060.1,1097.1,1278.2,1121.7,890.9,843.4,1034.7,924.6,1412.9,962.7,1146.9,1243.3,988.0,1095.2,1257.4,1047.7,1503.6,956.4,897.4,1211.7,1285.5,1350.0,1162.2,1293.2,1373.7,1278.5,1027.6,1382.7,1436.7,1011.6,1401.3,779.9,1169.1,1230.8,986.9,937.4,1136.5,1224.3,942.2,1210.2,671.7,1257.0,1320.7,1295.2,1346.2,905.6,1338.8,1126.3,1109.2,1204.1,1174.7,1300.9,1033.5,727.3,1533.0,1100.5,1468.6,942.1,1130.0,1121.1,1059.9,1267.3,1328.6,1217.6,1077.3,910.6,1162.9,981.3,898.5,1231.1,825.8,1088.8,1408.1,1023.8,1197.9,844.8,1115.9,1272.4,1094.4,1426.9,1106.8,1265.7,1072.5,1242.4,1187.1,1243.2,1165.4,1397.3,1256.9
